Filename, Temp, Humidity, Pressure, yaw, pitch, roll, mag_x, mag_y, mag_z, acc_x, acc_y, acc_z, gyro_x, gyro_y, gyro_z, datetime, gps_lattitude, gps_longitude, whatispicture 
10108, 37.56919860839844, 27.76398468017578, 996.38525390625, 331.5116463869974, 269.46621138169616, 81.34480727880552, 16.076568603515625, -21.389698028564453, 55.19908142089844, -0.0019746851176023483, 0.03253420814871788, 0.016815081238746643, 0.22672905027866364, 0.08084319531917572, -6.872229278087616e-06, '2018-04-28 07:33:13.736170', 48:00:13.5, -0:35:56.8, UNKNOWN
10109, 37.60714340209961, 28.042238235473633, 996.405517578125, 8.472580726702247, 70.63322650914962, 75.5543778061438, 14.699943542480469, -21.40049171447754, 56.379390716552734, -0.002715192036703229, 0.0313202403485775, 0.015109204687178135, 0.22642360627651215, 0.08084319531917572, -0.0003123050555586815, '2018-04-28 07:33:46.706206', 48:44:29.5, 2:11:21.4, UNKNOWN
10110, 37.47433090209961, 30.179224014282227, 996.427001953125, 333.69351958150673, 231.33950803841637, 94.63510547903222, 14.747869491577148, -21.475374221801758, 56.483455657958984, -0.004443041514605284, 0.031077450141310692, 0.017789868637919426, 0.2236747145652771, 0.07778887450695038, -0.0006177378818392754, '2018-04-28 07:34:19.604608', 49:25:21.4, 5:09:04.3, UNKNOWN
10111, 37.56919860839844, 27.615581512451172, 996.410400390625, 3.4290119492139226, 42.57866504052371, 67.89611699172622, 14.102056503295898, -21.658462524414062, 56.7041015625, -0.004196206107735634, 0.030349070206284523, 0.015109204687178135, 0.22703446447849274, 0.0817594975233078, -0.003061198629438877, '2018-04-28 07:34:52.549427', 50:01:06.6, 8:11:41.5, UNKNOWN
10112, 37.55022430419922, 28.99571990966797, 996.4033203125, 341.10272096293437, 206.5870527504519, 101.48693268833557, 13.474089622497559, -21.521169662475586, 56.7092170715332, -0.004196206107735634, 0.030106279999017715, 0.016083991155028343, 0.2239801436662674, 0.07870516926050186, 0.00029855966567993164, '2018-04-28 07:35:25.599764', 50:31:30.8, 11:18:44.5, UNKNOWN
10113, 37.62611389160156, 27.834474563598633, 996.42333984375, 357.8244846443909, 22.706842659849624, 66.13779407293316, 13.477028846740723, -21.457002639770508, 57.90667724609375, -0.0029620276764035225, 0.03059186413884163, 0.01730247773230076, 0.22459101676940918, 0.07809430360794067, -6.872229278087616e-06, '2018-04-28 07:35:58.547862', 50:56:21.2, 14:29:38.4, UNKNOWN
10114, 37.64508819580078, 27.890125274658203, 996.38134765625, 356.8473217097923, 163.3240981503702, 103.21006647252473, 12.700008392333984, -21.443464279174805, 57.61307144165039, -0.0037025348283350468, 0.03204862028360367, 0.01657138578593731, 0.22550730407238007, 0.07839974015951157, -0.0003123050555586815, '2018-04-28 07:36:31.408258', 51:15:26.8, 17:43:41.9, UNKNOWN
10115, 37.47433090209961, 27.97545623779297, 996.405517578125, 337.43135426517455, 320.5023718223665, 69.22085950200687, 12.613993644714355, -21.601726531982422, 57.66367721557617, -0.002715192036703229, 0.030834658071398735, 0.017058778554201126, 0.22703446447849274, 0.08053776621818542, -6.872229278087616e-06, '2018-04-28 07:37:04.318449', 51:28:38.8, 21:00:08.2, UNKNOWN
10116, 37.56919860839844, 28.962329864501953, 996.4267578125, 9.053968136401027, 110.16963991598503, 91.60431831786578, 12.30272388458252, -21.890138626098633, 58.51642608642578, -0.002221520757302642, 0.02986348792910576, 0.01730247773230076, 0.22459101676940918, 0.08114863187074661, -0.0015340354293584824, '2018-04-28 07:37:37.218754', 51:35:51.1, 24:18:06.3, UNKNOWN
10117, 37.62611389160156, 27.719463348388672, 996.41357421875, 331.06288929814923, 269.1153787149785, 85.89346737922389, 11.289409637451172, -21.816524505615234, 58.87796401977539, -0.0034556991886347532, 0.03059186413884163, 0.016327690333127975, 0.22672905027866364, 0.08023233711719513, -0.0009231707081198692, '2018-04-28 07:38:10.170094', 51:37:00.2, 27:36:42.2, UNKNOWN
